"time","bat","temp","DO","Q","day","Julian_Date"
1460351640,3.39,0.727,11.237,0.987,16902.2180555556,135.218055555557
1460352540,3.39,0.716,11.217,0.988,16902.2284722222,135.228472222221
1460353440,3.39,0.662,11.21,0.987,16902.2388888889,135.238888888889
1460354340,3.39,0.63,11.233,0.988,16902.2493055556,135.249305555557
1460355240,3.39,0.597,11.191,0.987,16902.2597222222,135.259722222221
1460356140,3.39,0.608,11.187,0.988,16902.2701388889,135.270138888889
1460357040,3.39,0.554,11.178,0.987,16902.2805555556,135.280555555557
1460357940,3.39,0.532,11.171,0.987,16902.2909722222,135.290972222221
1460358840,3.39,0.51,11.17,0.987,16902.3013888889,135.301388888889
1460359740,3.39,0.521,11.157,0.987,16902.3118055556,135.311805555557
1460360640,3.39,0.477,11.177,0.987,16902.3222222222,135.322222222221
1460361540,3.39,0.466,11.164,0.987,16902.3326388889,135.332638888889
1460362440,3.39,0.445,11.191,0.987,16902.3430555556,135.343055555557
1460363340,3.39,0.423,11.212,0.987,16902.3534722222,135.353472222221
1460364240,3.39,0.401,11.245,0.988,16902.3638888889,135.363888888889
1460365140,3.39,0.368,11.239,0.987,16902.3743055556,135.374305555557
1460366040,3.39,0.336,11.24,0.987,16902.3847222222,135.384722222221
1460366940,3.39,0.325,11.252,0.988,16902.3951388889,135.395138888889
1460367840,3.39,0.325,11.229,0.987,16902.4055555556,135.405555555557
1460368740,3.39,0.303,11.245,0.987,16902.4159722222,135.415972222221
1460369640,3.39,0.27,11.271,0.987,16902.4263888889,135.426388888889
1460370540,3.39,0.259,11.282,0.987,16902.4368055556,135.436805555557
1460371440,3.39,0.248,11.271,0.987,16902.4472222222,135.447222222221
1460372340,3.39,0.226,11.29,0.987,16902.4576388889,135.457638888889
1460373240,3.39,0.204,11.295,0.987,16902.4680555556,135.468055555557
1460374140,3.39,0.215,11.282,0.987,16902.4784722222,135.478472222221
1460375040,3.39,0.182,11.269,0.986,16902.4888888889,135.488888888889
1460375940,3.39,0.149,11.3,0.987,16902.4993055556,135.499305555557
1460376840,3.39,0.138,11.321,0.987,16902.5097222222,135.509722222221
1460377740,3.39,0.117,11.314,0.987,16902.5201388889,135.520138888889
1460378640,3.39,0.128,11.315,0.987,16902.5305555556,135.530555555557
1460379540,3.39,0.117,11.31,0.987,16902.5409722222,135.540972222221
1460380440,3.39,0.106,11.323,0.987,16902.5513888889,135.551388888889
1460381340,3.39,0.095,11.341,0.987,16902.5618055556,135.561805555557
1460382240,3.39,0.084,11.368,0.988,16902.5722222222,135.572222222221
1460383140,3.39,0.095,11.374,0.988,16902.5826388889,135.582638888889
1460384040,3.39,0.095,11.391,0.988,16902.5930555556,135.593055555557
1460384940,3.39,0.117,11.377,0.987,16902.6034722222,135.603472222221
1460385840,3.39,0.095,11.401,0.987,16902.6138888889,135.613888888889
1460386740,3.39,0.128,11.411,0.987,16902.6243055556,135.624305555557
1460387640,3.39,0.117,11.43,0.987,16902.6347222222,135.634722222221
1460388540,3.39,0.149,11.469,0.988,16902.6451388889,135.645138888889
1460389440,3.39,0.204,11.447,0.987,16902.6555555556,135.655555555557
1460390340,3.39,0.226,11.463,0.987,16902.6659722222,135.665972222221
1460391240,3.39,0.226,11.497,0.987,16902.6763888889,135.676388888889
1460392140,3.39,0.27,11.496,0.987,16902.6868055556,135.686805555557
1460393040,3.39,0.314,11.508,0.987,16902.6972222222,135.697222222221
1460393940,3.39,0.325,11.534,0.987,16902.7076388889,135.707638888889
1460394840,3.39,0.401,11.55,0.988,16902.7180555556,135.718055555557
1460395740,3.39,0.499,11.537,0.987,16902.7284722222,135.728472222221
1460396640,3.39,0.586,11.569,0.987,16902.7388888889,135.738888888889
1460397540,3.39,0.608,11.572,0.987,16902.7493055556,135.749305555557
1460398440,3.39,0.651,11.583,0.987,16902.7597222222,135.759722222221
1460399340,3.39,0.792,11.599,0.987,16902.7701388889,135.770138888889
1460400240,3.39,0.814,11.576,0.987,16902.7805555556,135.780555555557
1460401140,3.39,0.868,11.613,0.987,16902.7909722222,135.790972222221
1460402040,3.39,0.911,11.635,0.988,16902.8013888889,135.801388888889
1460402940,3.39,1.008,11.627,0.987,16902.8118055556,135.811805555557
1460403840,3.39,1.03,11.651,0.987,16902.8222222222,135.822222222221
1460404740,3.39,1.105,11.663,0.987,16902.8326388889,135.832638888889
1460405640,3.39,1.18,11.652,0.987,16902.8430555556,135.843055555557
1460406540,3.39,1.256,11.663,0.988,16902.8534722222,135.853472222221
1460407440,3.39,1.341,11.664,0.987,16902.8638888889,135.863888888889
1460408340,3.39,1.512,11.704,0.987,16902.8743055556,135.874305555557
1460409240,3.39,1.629,11.699,0.987,16902.8847222222,135.884722222221
1460410140,3.4,1.704,11.667,0.986,16902.8951388889,135.895138888889
1460411040,3.4,1.736,11.654,0.987,16902.9055555556,135.905555555557
1460411940,3.39,1.874,11.706,0.988,16902.9159722222,135.915972222221
1460412840,3.4,1.948,11.705,0.987,16902.9263888889,135.926388888889
1460413740,3.4,2.011,11.713,0.987,16902.9368055556,135.936805555557
1460414640,3.4,2.032,11.684,0.988,16902.9472222222,135.947222222221
1460415540,3.4,2.074,11.637,0.987,16902.9576388889,135.957638888889
1460416440,3.4,2.117,11.629,0.987,16902.9680555556,135.968055555557
1460417340,3.4,2.127,11.617,0.988,16902.9784722222,135.978472222221
1460418240,3.4,2.18,11.569,0.987,16902.9888888889,135.988888888889
1460419140,3.4,2.19,11.541,0.987,16902.9993055556,135.999305555557
1460420040,3.4,2.222,11.496,0.987,16903.0097222222,136.009722222221
1460420940,3.4,2.201,11.519,0.987,16903.0201388889,136.020138888889
1460421840,3.4,2.201,11.486,0.987,16903.0305555556,136.030555555557
1460422740,3.4,2.169,11.481,0.987,16903.0409722222,136.040972222221
1460423640,3.4,2.138,11.491,0.987,16903.0513888889,136.051388888889
1460424540,3.4,2.159,11.45,0.987,16903.0618055556,136.061805555557
1460425440,3.4,2.074,11.464,0.987,16903.0722222222,136.072222222221
1460426340,3.4,2.096,11.44,0.987,16903.0826388889,136.082638888889
1460427240,3.4,2.064,11.45,0.988,16903.0930555556,136.093055555557
1460428140,3.4,2.011,11.444,0.987,16903.1034722222,136.103472222221
1460429040,3.4,1.99,11.431,0.987,16903.1138888889,136.113888888889
1460429940,3.4,1.948,11.401,0.987,16903.1243055556,136.124305555557
1460430840,3.4,1.895,11.417,0.988,16903.1347222222,136.134722222221
1460431740,3.4,1.884,11.38,0.987,16903.1451388889,136.145138888889
1460432640,3.4,1.842,11.354,0.986,16903.1555555556,136.155555555557
1460433540,3.4,1.821,11.345,0.988,16903.1659722222,136.165972222221
1460434440,3.4,1.746,11.347,0.987,16903.1763888889,136.176388888889
1460435340,3.4,1.715,11.304,0.987,16903.1868055556,136.186805555557
1460436240,3.4,1.651,11.291,0.987,16903.1972222222,136.197222222221
1460437140,3.4,1.566,11.306,0.987,16903.2076388889,136.207638888889
1460438040,3.4,1.523,11.27,0.987,16903.2180555556,136.218055555557
1460438940,3.4,1.448,11.268,0.987,16903.2284722222,136.228472222221
1460439840,3.4,1.384,11.276,0.987,16903.2388888889,136.238888888889
1460440740,3.4,1.352,11.25,0.987,16903.2493055556,136.249305555557
1460441640,3.4,1.288,11.239,0.987,16903.2597222222,136.259722222221
1460442540,3.4,1.256,11.225,0.988,16903.2701388889,136.270138888889
1460443440,3.4,1.191,11.236,0.987,16903.2805555556,136.280555555557
1460444340,3.4,1.148,11.222,0.987,16903.2909722222,136.290972222221
1460445240,3.4,1.116,11.207,0.987,16903.3013888889,136.301388888889
1460446140,3.4,1.094,11.185,0.987,16903.3118055556,136.311805555557
1460447040,3.4,1.105,11.161,0.987,16903.3222222222,136.322222222221
1460447940,3.4,1.041,11.155,0.987,16903.3326388889,136.332638888889
1460448840,3.4,1.008,11.166,0.987,16903.3430555556,136.343055555557
1460449740,3.4,0.987,11.159,0.988,16903.3534722222,136.353472222221
1460450640,3.4,0.998,11.133,0.987,16903.3638888889,136.363888888889
1460451540,3.4,0.987,11.122,0.987,16903.3743055556,136.374305555557
1460452440,3.4,0.933,11.154,0.988,16903.3847222222,136.384722222221
1460453340,3.4,0.911,11.14,0.987,16903.3951388889,136.395138888889
1460454240,3.4,0.911,11.143,0.987,16903.4055555556,136.405555555557
1460455140,3.39,0.879,11.121,0.987,16903.4159722222,136.415972222221
1460456040,3.4,0.857,11.133,0.987,16903.4263888889,136.426388888889
1460456940,3.4,0.857,11.113,0.987,16903.4368055556,136.436805555557
1460457840,3.4,0.836,11.123,0.987,16903.4472222222,136.447222222221
1460458740,3.4,0.803,11.13,0.987,16903.4576388889,136.457638888889
1460459640,3.4,0.803,11.132,0.987,16903.4680555556,136.468055555557
1460460540,3.4,0.76,11.159,0.988,16903.4784722222,136.478472222221
1460461440,3.39,0.749,11.133,0.987,16903.4888888889,136.488888888889
1460462340,3.4,0.76,11.133,0.987,16903.4993055556,136.499305555557
1460463240,3.39,0.727,11.12,0.987,16903.5097222222,136.509722222221
1460464140,3.39,0.727,11.136,0.987,16903.5201388889,136.520138888889
1460465040,3.39,0.727,11.14,0.988,16903.5305555556,136.530555555557
1460465940,3.39,0.706,11.163,0.988,16903.5409722222,136.540972222221
1460466840,3.39,0.716,11.131,0.987,16903.5513888889,136.551388888889
1460467740,3.39,0.695,11.177,0.987,16903.5618055556,136.561805555557
1460468640,3.39,0.716,11.157,0.987,16903.5722222222,136.572222222221
1460469540,3.39,0.76,11.179,0.987,16903.5826388889,136.582638888889
1460470440,3.4,0.727,11.206,0.987,16903.5930555556,136.593055555557
1460471340,3.39,0.792,11.194,0.987,16903.6034722222,136.603472222221
1460472240,3.39,0.836,11.208,0.987,16903.6138888889,136.613888888889
1460473140,3.39,0.868,11.208,0.987,16903.6243055556,136.624305555557
1460474040,3.39,0.9,11.222,0.988,16903.6347222222,136.634722222221
1460474940,3.39,0.965,11.218,0.987,16903.6451388889,136.645138888889
1460475840,3.39,0.998,11.254,0.987,16903.6555555556,136.655555555557
1460476740,3.39,1.073,11.259,0.987,16903.6659722222,136.665972222221
1460477640,3.39,1.148,11.243,0.987,16903.6763888889,136.676388888889
1460478540,3.4,1.223,11.274,0.988,16903.6868055556,136.686805555557
1460479440,3.4,1.256,11.31,0.987,16903.6972222222,136.697222222221
1460480340,3.4,1.395,11.325,0.988,16903.7076388889,136.707638888889
1460481240,3.4,1.459,11.329,0.987,16903.7180555556,136.718055555557
1460482140,3.4,1.523,11.351,0.987,16903.7284722222,136.728472222221
1460483040,3.39,1.608,11.37,0.987,16903.7388888889,136.738888888889
1460483940,3.4,1.683,11.439,0.987,16903.7493055556,136.749305555557
1460484840,3.4,1.725,11.413,0.987,16903.7597222222,136.759722222221
1460485740,3.4,1.789,11.44,0.988,16903.7701388889,136.770138888889
1460486640,3.4,1.969,11.446,0.988,16903.7805555556,136.780555555557
1460487540,3.4,2.085,11.447,0.987,16903.7909722222,136.790972222221
1460488440,3.4,2.18,11.462,0.987,16903.8013888889,136.801388888889
1460489340,3.4,2.316,11.47,0.988,16903.8118055556,136.811805555557
1460490240,3.4,2.421,11.501,0.987,16903.8222222222,136.822222222221
1460491140,3.4,2.484,11.523,0.987,16903.8326388889,136.832638888889
1460492040,3.4,2.62,11.493,0.988,16903.8430555556,136.843055555557
1460492940,3.4,2.662,11.459,0.987,16903.8534722222,136.853472222221
1460493840,3.4,2.703,11.521,0.987,16903.8638888889,136.863888888889
1460494740,3.4,2.891,11.516,0.987,16903.8743055556,136.874305555557
1460495640,3.4,2.974,11.517,0.987,16903.8847222222,136.884722222221
1460496540,3.41,3.098,11.559,0.988,16903.8951388889,136.895138888889
1460497440,3.41,3.17,11.544,0.988,16903.9055555556,136.905555555557
1460498340,3.41,3.18,11.503,0.987,16903.9159722222,136.915972222221
1460499240,3.41,3.283,11.512,0.988,16903.9263888889,136.926388888889
1460500140,3.41,3.325,11.535,0.987,16903.9368055556,136.936805555557
1460501040,3.41,3.376,11.51,0.988,16903.9472222222,136.947222222221
1460501940,3.41,3.458,11.466,0.987,16903.9576388889,136.957638888889
1460502840,3.41,3.53,11.482,0.988,16903.9680555556,136.968055555557
1460503740,3.41,3.551,11.429,0.987,16903.9784722222,136.978472222221
1460504640,3.41,3.551,11.443,0.988,16903.9888888889,136.988888888889
1460505540,3.41,3.612,11.406,0.988,16903.9993055556,136.999305555557
1460506440,3.41,3.612,11.391,0.988,16904.0097222222,137.009722222221
1460507340,3.41,3.643,11.38,0.988,16904.0201388889,137.020138888889
1460508240,3.41,3.653,11.358,0.987,16904.0305555556,137.030555555557
1460509140,3.41,3.643,11.337,0.987,16904.0409722222,137.040972222221
1460510040,3.41,3.622,11.334,0.988,16904.0513888889,137.051388888889
1460510940,3.41,3.592,11.316,0.987,16904.0618055556,137.061805555557
1460511840,3.41,3.602,11.303,0.987,16904.0722222222,137.072222222221
1460512740,3.41,3.53,11.323,0.987,16904.0826388889,137.082638888889
1460513640,3.41,3.52,11.285,0.987,16904.0930555556,137.093055555557
1460514540,3.41,3.53,11.257,0.987,16904.1034722222,137.103472222221
1460515440,3.41,3.458,11.257,0.987,16904.1138888889,137.113888888889
1460516340,3.41,3.448,11.237,0.987,16904.1243055556,137.124305555557
1460517240,3.41,3.407,11.241,0.987,16904.1347222222,137.134722222221
1460518140,3.41,3.356,11.249,0.987,16904.1451388889,137.145138888889
1460519040,3.41,3.314,11.243,0.987,16904.1555555556,137.155555555557
1460519940,3.41,3.211,11.272,0.988,16904.1659722222,137.165972222221
1460520840,3.41,3.211,11.214,0.987,16904.1763888889,137.176388888889
1460521740,3.41,3.17,11.203,0.987,16904.1868055556,137.186805555557
1460522640,3.41,3.129,11.188,0.987,16904.1972222222,137.197222222221
1460523540,3.41,3.046,11.179,0.987,16904.2076388889,137.207638888889
1460524440,3.41,3.015,11.167,0.987,16904.2180555556,137.218055555557
1460525340,3.41,2.942,11.147,0.987,16904.2284722222,137.228472222221
1460526240,3.41,2.891,11.143,0.987,16904.2388888889,137.238888888889
1460527140,3.41,2.849,11.143,0.987,16904.2493055556,137.249305555557
1460528040,3.41,2.807,11.127,0.987,16904.2597222222,137.259722222221
1460528940,3.41,2.714,11.156,0.988,16904.2701388889,137.270138888889
1460529840,3.41,2.703,11.09,0.988,16904.2805555556,137.280555555557
1460530740,3.41,2.641,11.081,0.987,16904.2909722222,137.290972222221
1460531640,3.41,2.61,11.078,0.987,16904.3013888889,137.301388888889
1460532540,3.41,2.557,11.047,0.987,16904.3118055556,137.311805555557
1460533440,3.41,2.536,11.035,0.987,16904.3222222222,137.322222222221
1460534340,3.41,2.484,11.039,0.988,16904.3326388889,137.332638888889
1460535240,3.41,2.474,11.01,0.987,16904.3430555556,137.343055555557
1460536140,3.41,2.411,11.031,0.988,16904.3534722222,137.353472222221
1460537040,3.41,2.421,11.006,0.987,16904.3638888889,137.363888888889
1460537940,3.41,2.411,11.008,0.987,16904.3743055556,137.374305555557
1460538840,3.41,2.4,10.995,0.987,16904.3847222222,137.384722222221
1460539740,3.41,2.4,10.978,0.988,16904.3951388889,137.395138888889
1460540640,3.41,2.421,10.953,0.987,16904.4055555556,137.405555555557
1460541540,3.41,2.379,10.971,0.987,16904.4159722222,137.415972222221
1460542440,3.41,2.379,10.954,0.987,16904.4263888889,137.426388888889
1460543340,3.41,2.369,10.955,0.988,16904.4368055556,137.436805555557
1460544240,3.41,2.358,10.928,0.987,16904.4472222222,137.447222222221
1460545140,3.41,2.379,10.926,0.987,16904.4576388889,137.457638888889
1460546040,3.41,2.4,10.932,0.988,16904.4680555556,137.468055555557
1460546940,3.41,2.379,10.946,0.988,16904.4784722222,137.478472222221
1460547840,3.41,2.39,10.914,0.987,16904.4888888889,137.488888888889
1460548740,3.41,2.379,10.936,0.988,16904.4993055556,137.499305555557
1460549640,3.41,2.39,10.905,0.987,16904.5097222222,137.509722222221
1460550540,3.41,2.39,10.926,0.987,16904.5201388889,137.520138888889
1460551440,3.41,2.379,10.938,0.987,16904.5305555556,137.530555555557
1460552340,3.41,2.411,10.918,0.988,16904.5409722222,137.540972222221
1460553240,3.41,2.4,10.929,0.988,16904.5513888889,137.551388888889
1460554140,3.41,2.421,10.928,0.988,16904.5618055556,137.561805555557
1460555040,3.41,2.442,10.928,0.987,16904.5722222222,137.572222222221
1460555940,3.41,2.453,10.946,0.987,16904.5826388889,137.582638888889
1460556840,3.41,2.484,10.949,0.988,16904.5930555556,137.593055555557
1460557740,3.41,2.505,10.957,0.987,16904.6034722222,137.603472222221
1460558640,3.41,2.589,10.952,0.987,16904.6138888889,137.613888888889
1460559540,3.41,2.662,10.949,0.987,16904.6243055556,137.624305555557
1460560440,3.41,2.693,10.957,0.987,16904.6347222222,137.634722222221
1460561340,3.41,2.766,10.962,0.987,16904.6451388889,137.645138888889
1460562240,3.41,2.839,10.969,0.987,16904.6555555556,137.655555555557
1460563140,3.41,2.922,10.97,0.987,16904.6659722222,137.665972222221
1460564040,3.41,3.005,11.012,0.988,16904.6763888889,137.676388888889
1460564940,3.41,3.067,11.009,0.987,16904.6868055556,137.686805555557
1460565840,3.41,3.191,11.015,0.988,16904.6972222222,137.697222222221
1460566740,3.41,3.283,10.998,0.987,16904.7076388889,137.707638888889
1460567640,3.41,3.386,11.046,0.988,16904.7180555556,137.718055555557
1460568540,3.41,3.51,11.038,0.988,16904.7284722222,137.728472222221
1460569440,3.41,3.592,11.065,0.988,16904.7388888889,137.738888888889
1460570340,3.41,3.694,11.071,0.988,16904.7493055556,137.749305555557
1460571240,3.41,3.816,11.065,0.987,16904.7597222222,137.759722222221
1460572140,3.41,3.938,11.079,0.987,16904.7701388889,137.770138888889
1460573040,3.41,3.999,11.117,0.987,16904.7805555556,137.780555555557
1460573940,3.41,4.162,11.121,0.987,16904.7909722222,137.790972222221
1460574840,3.42,4.293,11.128,0.987,16904.8013888889,137.801388888889
1460575740,3.42,4.414,11.151,0.988,16904.8118055556,137.811805555557
1460576640,3.42,4.535,11.131,0.987,16904.8222222222,137.822222222221
1460577540,3.42,4.656,11.145,0.987,16904.8326388889,137.832638888889
1460578440,3.42,4.836,11.174,0.988,16904.8430555556,137.843055555557
1460579340,3.42,4.966,11.14,0.987,16904.8534722222,137.853472222221
1460580240,3.42,5.095,11.16,0.987,16904.8638888889,137.863888888889
1460581140,3.42,5.205,11.182,0.988,16904.8743055556,137.874305555557
1460582040,3.42,5.304,11.189,0.987,16904.8847222222,137.884722222221
1460582940,3.42,5.403,11.186,0.987,16904.8951388889,137.895138888889
1460583840,3.42,5.492,11.209,0.988,16904.9055555556,137.905555555557
1460584740,3.42,5.62,11.209,0.988,16904.9159722222,137.915972222221
1460585640,3.42,5.679,11.214,0.987,16904.9263888889,137.926388888889
1460586540,3.42,5.787,11.22,0.987,16904.9368055556,137.936805555557
1460587440,3.42,5.846,11.203,0.987,16904.9472222222,137.947222222221
1460588340,3.42,5.905,11.227,0.987,16904.9576388889,137.957638888889
1460589240,3.42,5.944,11.197,0.988,16904.9680555556,137.968055555557
1460590140,3.42,5.974,11.148,0.988,16904.9784722222,137.978472222221
1460591040,3.42,6.003,11.122,0.987,16904.9888888889,137.988888888889
1460591940,3.42,6.013,11.096,0.988,16904.9993055556,137.999305555557
1460592840,3.42,6.101,11.032,0.987,16905.0097222222,138.009722222221
1460593740,3.42,6.101,11.038,0.987,16905.0201388889,138.020138888889
1460594640,3.42,6.11,11.034,0.987,16905.0305555556,138.030555555557
